%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1748457055599383984,50,1748457055574154650,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15835529566e-07,0.0,0.0,0.0,0.0,0.0,0.0,51000000.0,0.0,0.0,0.0,0.0,0.0,0.0,415.790282011,0.0,0.0,0.0,0.0,0.0,0.0,415.790282011,0.0,0.0,0.0,0.0,0.0,0.0,2.07971081106e-05
1748457055627427360,51,1748457055614652484,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63994263858e-06,0.0,0.0,0.0,0.0,0.0,0.0,52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.39023274,0.0,0.0,0.0,0.0,0.0,0.0,1637.39023274,0.0,0.0,0.0,0.0,0.0,0.0,8.19996279464e-05
1748457055661680511,52,1748457055655026255,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63004733622e-06,0.0,0.0,0.0,0.0,0.0,0.0,53000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.39300325,0.0,0.0,0.0,0.0,0.0,0.0,1627.39300325,0.0,0.0,0.0,0.0,0.0,0.0,8.14979943315e-05
1748457055694753316,53,1748457055673828691,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53436917067e-07,0.0,0.0,0.0,0.0,0.0,0.0,54000000.0,0.0,0.0,0.0,0.0,0.0,0.0,353.406862038,0.0,0.0,0.0,0.0,0.0,0.0,353.406862038,0.0,0.0,0.0,0.0,0.0,0.0,1.76756961916e-05
1748457055730345353,54,1748457055713898497,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60560011864e-06,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.01647596,0.0,0.0,0.0,0.0,0.0,0.0,1603.01647596,0.0,0.0,0.0,0.0,0.0,0.0,8.02754538647e-05
1748457055766300224,55,1748457055753881897,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59861519933e-06,0.0,0.0,0.0,0.0,0.0,0.0,56000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.12467913,0.0,0.0,0.0,0.0,0.0,0.0,1596.12467913,0.0,0.0,0.0,0.0,0.0,0.0,7.99296172906e-05
1748457055794586300,56,1748457055773893362,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00468707085e-07,0.0,0.0,0.0,0.0,0.0,0.0,57000000.0,0.0,0.0,0.0,0.0,0.0,0.0,400.298683799,0.0,0.0,0.0,0.0,0.0,0.0,400.298683799,0.0,0.0,0.0,0.0,0.0,0.0,2.00219354752e-05
1748457055827504177,57,1748457055813939784,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60362105817e-06,0.0,0.0,0.0,0.0,0.0,0.0,58000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.14915409,0.0,0.0,0.0,0.0,0.0,0.0,1601.14915409,0.0,0.0,0.0,0.0,0.0,0.0,8.01817866547e-05
1748457055866075580,58,1748457055853931621,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59931369126e-06,0.0,0.0,0.0,0.0,0.0,0.0,59000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.79727619,0.0,0.0,0.0,0.0,0.0,0.0,1596.79727619,0.0,0.0,0.0,0.0,0.0,0.0,7.99633531576e-05
1748457055893475285,59,1748457055874280956,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14089299738e-07,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,413.924304039,0.0,0.0,0.0,0.0,0.0,0.0,413.924304039,0.0,0.0,0.0,0.0,0.0,0.0,2.07037365598e-05
1748457055934471305,60,1748457055913938048,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57265458256e-06,0.0,0.0,0.0,0.0,0.0,0.0,61000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.21651177,0.0,0.0,0.0,0.0,0.0,0.0,1570.21651177,0.0,0.0,0.0,0.0,0.0,0.0,7.86303157729e-05
1748457055966836629,61,1748457055953981136,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60362105817e-06,0.0,0.0,0.0,0.0,0.0,0.0,62000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.88598204,0.0,0.0,0.0,0.0,0.0,0.0,1600.88598204,0.0,0.0,0.0,0.0,0.0,0.0,8.01684364005e-05
1748457055993932494,62,1748457055974018175,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01516444981e-07,0.0,0.0,0.0,0.0,0.0,0.0,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,401.322065457,0.0,0.0,0.0,0.0,0.0,0.0,401.322065457,0.0,0.0,0.0,0.0,0.0,0.0,2.00731429368e-05
1748457056030788434,63,1748457056014081732,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60513445735e-06,0.0,0.0,0.0,0.0,0.0,0.0,64000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.51744886,0.0,0.0,0.0,0.0,0.0,0.0,1602.51744886,0.0,0.0,0.0,0.0,0.0,0.0,8.02504174473e-05
1748457056064865336,64,1748457056034251637,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06755134463e-07,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,406.659892966,0.0,0.0,0.0,0.0,0.0,0.0,406.659892966,0.0,0.0,0.0,0.0,0.0,0.0,2.03402363732e-05
1748457056101811479,65,1748457056074362276,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60885974765e-06,0.0,0.0,0.0,0.0,0.0,0.0,66000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.28012624,0.0,0.0,0.0,0.0,0.0,0.0,1606.28012624,0.0,0.0,0.0,0.0,0.0,0.0,8.04391460858e-05
1748457056126710605,66,1748457056114426718,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60501804203e-06,0.0,0.0,0.0,0.0,0.0,0.0,67000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.59122362,0.0,0.0,0.0,0.0,0.0,0.0,1602.59122362,0.0,0.0,0.0,0.0,0.0,0.0,8.02539629339e-05
1748457056166348761,67,1748457056155866389,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71724241227e-06,0.0,0.0,0.0,0.0,0.0,0.0,68000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.30715521,0.0,0.0,0.0,0.0,0.0,0.0,1714.30715521,0.0,0.0,0.0,0.0,0.0,0.0,8.58580237206e-05
1748457056205816406,68,1748457056174491165,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47034074366e-07,0.0,0.0,0.0,0.0,0.0,0.0,69000000.0,0.0,0.0,0.0,0.0,0.0,0.0,346.762201241,0.0,0.0,0.0,0.0,0.0,0.0,346.762201241,0.0,0.0,0.0,0.0,0.0,0.0,1.73432468898e-05
1748457056240167599,69,1748457056214496699,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60047784448e-06,0.0,0.0,0.0,0.0,0.0,0.0,70000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.88631154,0.0,0.0,0.0,0.0,0.0,0.0,1597.88631154,0.0,0.0,0.0,0.0,0.0,0.0,8.00181366178e-05
1748457056263150834,70,1748457056234605614,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04193997383e-07,0.0,0.0,0.0,0.0,0.0,0.0,71000000.0,0.0,0.0,0.0,0.0,0.0,0.0,404.205275366,0.0,0.0,0.0,0.0,0.0,0.0,404.205275366,0.0,0.0,0.0,0.0,0.0,0.0,2.02174122528e-05
1748457056304756435,71,1748457056274590627,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59884802997e-06,0.0,0.0,0.0,0.0,0.0,0.0,72000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.25020891,0.0,0.0,0.0,0.0,0.0,0.0,1596.25020891,0.0,0.0,0.0,0.0,0.0,0.0,7.99360664208e-05
1748457056330033971,72,1748457056314644130,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6043195501e-06,0.0,0.0,0.0,0.0,0.0,0.0,73000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.71758931,0.0,0.0,0.0,0.0,0.0,0.0,1601.71758931,0.0,0.0,0.0,0.0,0.0,0.0,8.02101446151e-05
1748457056360006503,73,1748457056356957826,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7904676497e-06,0.0,0.0,0.0,0.0,0.0,0.0,74000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.25399956,0.0,0.0,0.0,0.0,0.0,0.0,1787.25399956,0.0,0.0,0.0,0.0,0.0,0.0,8.95179675524e-05
1748457056394165073,74,1748457056374760037,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16766090691e-07,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,316.81848991,0.0,0.0,0.0,0.0,0.0,0.0,316.81848991,0.0,0.0,0.0,0.0,0.0,0.0,1.5845143567e-05
1748457056439811044,75,1748457056414703174,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59547198564e-06,0.0,0.0,0.0,0.0,0.0,0.0,76000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.91357767,0.0,0.0,0.0,0.0,0.0,0.0,1592.91357767,0.0,0.0,0.0,0.0,0.0,0.0,7.97687212277e-05
1748457056460434739,76,1748457056457360886,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81957148015e-06,0.0,0.0,0.0,0.0,0.0,0.0,77000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.38041782,0.0,0.0,0.0,0.0,0.0,0.0,1816.38041782,0.0,0.0,0.0,0.0,0.0,0.0,9.09794706718e-05
1748457056497984110,77,1748457056474728038,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01632098854e-07,0.0,0.0,0.0,0.0,0.0,0.0,78000000.0,0.0,0.0,0.0,0.0,0.0,0.0,301.527187466,0.0,0.0,0.0,0.0,0.0,0.0,301.527187466,0.0,0.0,0.0,0.0,0.0,0.0,1.50801444221e-05
1748457056530049516,78,1748457056514735916,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6005942598e-06,0.0,0.0,0.0,0.0,0.0,0.0,79000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.07314881,0.0,0.0,0.0,0.0,0.0,0.0,1598.07314881,0.0,0.0,0.0,0.0,0.0,0.0,8.00275137209e-05
1748457056564639467,79,1748457056557079091,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79291237146e-06,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.74068331,0.0,0.0,0.0,0.0,0.0,0.0,1789.74068331,0.0,0.0,0.0,0.0,0.0,0.0,8.96427413088e-05
1748457056603210771,80,1748457056574820259,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1478703022e-07,0.0,0.0,0.0,0.0,0.0,0.0,81000000.0,0.0,0.0,0.0,0.0,0.0,0.0,314.650183092,0.0,0.0,0.0,0.0,0.0,0.0,314.650183092,0.0,0.0,0.0,0.0,0.0,0.0,1.57366652667e-05
1748457056627531466,81,1748457056614845481,odom,0.0,0.0,0.0,0.0,0.0,8.79131208591e-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60210765898e-06,0.0,0.0,0.0,0.0,0.0,0.0,82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.45684286,0.0,0.0,0.0,0.0,0.0,0.0,1599.45684286,0.0,0.0,0.0,0.0,0.0,0.0,8.00969149555e-05
1748457056665704665,82,1748457056654910652,odom,0.0,0.0,0.0,0.0,0.0,-0.000872591006204,0.999999619292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60525087267e-06,0.0,0.0,0.0,0.0,0.0,0.0,83000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.64943385,0.0,0.0,0.0,0.0,0.0,0.0,1602.64943385,0.0,0.0,0.0,0.0,0.0,0.0,8.02568835125e-05
1748457056713656858,83,1748457056675072067,odom,0.0,0.0,0.0,0.0,0.0,-2.70511005184e-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06405888498e-07,0.0,0.0,0.0,0.0,0.0,0.0,84000000.0,0.0,0.0,0.0,0.0,0.0,0.0,406.317757953,0.0,0.0,0.0,0.0,0.0,0.0,406.317757953,0.0,0.0,0.0,0.0,0.0,0.0,2.03231165838e-05
1748457056728998060,84,1748457056714952443,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5904661268e-06,0.0,0.0,0.0,0.0,0.0,0.0,85000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.91991732,0.0,0.0,0.0,0.0,0.0,0.0,1587.91991732,0.0,0.0,0.0,0.0,0.0,0.0,7.95182435764e-05
1748457056763560091,85,1748457056754904694,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59617047757e-06,0.0,0.0,0.0,0.0,0.0,0.0,86000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.64264854,0.0,0.0,0.0,0.0,0.0,0.0,1593.64264854,0.0,0.0,0.0,0.0,0.0,0.0,7.98051277355e-05
1748457056794894135,86,1748457056774980431,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03146259487e-07,0.0,0.0,0.0,0.0,0.0,0.0,87000000.0,0.0,0.0,0.0,0.0,0.0,0.0,402.873102397,0.0,0.0,0.0,0.0,0.0,0.0,402.873102397,0.0,0.0,0.0,0.0,0.0,0.0,2.01507532666e-05
1748457056838188317,87,1748457056814971851,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59931369126e-06,0.0,0.0,0.0,0.0,0.0,0.0,88000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.76098036,0.0,0.0,0.0,0.0,0.0,0.0,1596.76098036,0.0,0.0,0.0,0.0,0.0,0.0,7.996168559e-05
1748457056871082603,88,1748457056855024885,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60420313478e-06,0.0,0.0,0.0,0.0,0.0,0.0,89000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.68014071,0.0,0.0,0.0,0.0,0.0,0.0,1601.68014071,0.0,0.0,0.0,0.0,0.0,0.0,8.02082662108e-05
1748457056894682716,89,1748457056875420263,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15951944888e-07,0.0,0.0,0.0,0.0,0.0,0.0,90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,415.798759937,0.0,0.0,0.0,0.0,0.0,0.0,415.798759937,0.0,0.0,0.0,0.0,0.0,0.0,2.0797532311e-05
1748457056928002230,90,1748457056915075270,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57253816724e-06,0.0,0.0,0.0,0.0,0.0,0.0,91000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.05166933,0.0,0.0,0.0,0.0,0.0,0.0,1570.05166933,0.0,0.0,0.0,0.0,0.0,0.0,7.86220478997e-05
1748457056968639888,91,1748457056957213026,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7755664885e-06,0.0,0.0,0.0,0.0,0.0,0.0,92000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.44827187,0.0,0.0,0.0,0.0,0.0,0.0,1772.44827187,0.0,0.0,0.0,0.0,0.0,0.0,8.87750852736e-05
1748457056994090795,92,1748457056975066175,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18745151162e-07,0.0,0.0,0.0,0.0,0.0,0.0,93000000.0,0.0,0.0,0.0,0.0,0.0,0.0,318.633549265,0.0,0.0,0.0,0.0,0.0,0.0,318.633549265,0.0,0.0,0.0,0.0,0.0,0.0,1.59359496631e-05
1748457057039997113,93,1748457057015060719,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59966293722e-06,0.0,0.0,0.0,0.0,0.0,0.0,94000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.00984473,0.0,0.0,0.0,0.0,0.0,0.0,1597.00984473,0.0,0.0,0.0,0.0,0.0,0.0,7.99741787734e-05
1748457057066764740,94,1748457057057659418,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81479845196e-06,0.0,0.0,0.0,0.0,0.0,0.0,95000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.36740116,0.0,0.0,0.0,0.0,0.0,0.0,1811.36740116,0.0,0.0,0.0,0.0,0.0,0.0,9.07279214202e-05
1748457057102451433,95,1748457057075084852,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03611159325e-07,0.0,0.0,0.0,0.0,0.0,0.0,96000000.0,0.0,0.0,0.0,0.0,0.0,0.0,303.553743941,0.0,0.0,0.0,0.0,0.0,0.0,303.553743941,0.0,0.0,0.0,0.0,0.0,0.0,1.51815284278e-05
1748457057129890743,96,1748457057115117208,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60245690495e-06,0.0,0.0,0.0,0.0,0.0,0.0,97000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.02611994,0.0,0.0,0.0,0.0,0.0,0.0,1600.02611994,0.0,0.0,0.0,0.0,0.0,0.0,8.01254700658e-05
1748457057168514670,97,1748457057155159929,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60338822752e-06,0.0,0.0,0.0,0.0,0.0,0.0,98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.85676059,0.0,0.0,0.0,0.0,0.0,0.0,1600.85676059,0.0,0.0,0.0,0.0,0.0,0.0,8.01669668995e-05
1748457057198624964,98,1748457057175362751,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08152118325e-07,0.0,0.0,0.0,0.0,0.0,0.0,99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,407.987761072,0.0,0.0,0.0,0.0,0.0,0.0,407.987761072,0.0,0.0,0.0,0.0,0.0,0.0,2.04066805037e-05
1748457057235718084,99,1748457057215296616,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59477349371e-06,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.17554537,0.0,0.0,0.0,0.0,0.0,0.0,1592.17554537,0.0,0.0,0.0,0.0,0.0,0.0,7.97316921008e-05
1748457057266528134,100,1748457057255273711,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59814953804e-06,0.0,0.0,0.0,0.0,0.0,0.0,101000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.62210596,0.0,0.0,0.0,0.0,0.0,0.0,1595.62210596,0.0,0.0,0.0,0.0,0.0,0.0,7.99044110051e-05
1748457057296902357,101,1748457057275558305,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11411747336e-07,0.0,0.0,0.0,0.0,0.0,0.0,102000000.0,0.0,0.0,0.0,0.0,0.0,0.0,411.295789627,0.0,0.0,0.0,0.0,0.0,0.0,411.295789627,0.0,0.0,0.0,0.0,0.0,0.0,2.05722090763e-05
1748457057365871481,102,1748457057315293729,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57894100994e-06,0.0,0.0,0.0,0.0,0.0,0.0,103000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.41593446,0.0,0.0,0.0,0.0,0.0,0.0,1576.41593446,0.0,0.0,0.0,0.0,0.0,0.0,7.89412489546e-05
1748457057431599528,103,1748457057355240876,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5958212316e-06,0.0,0.0,0.0,0.0,0.0,0.0,104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.23610944,0.0,0.0,0.0,0.0,0.0,0.0,1593.23610944,0.0,0.0,0.0,0.0,0.0,0.0,7.97847384286e-05
1748457057462968709,104,1748457057375366561,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04892489314e-07,0.0,0.0,0.0,0.0,0.0,0.0,105000000.0,0.0,0.0,0.0,0.0,0.0,0.0,404.879463912,0.0,0.0,0.0,0.0,0.0,0.0,404.879463912,0.0,0.0,0.0,0.0,0.0,0.0,2.02511472782e-05
1748457057463668915,105,1748457057415427355,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60490162671e-06,0.0,0.0,0.0,0.0,0.0,0.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.29678305,0.0,0.0,0.0,0.0,0.0,0.0,1602.29678305,0.0,0.0,0.0,0.0,0.0,0.0,8.02393488217e-05
1748457057474854065,106,1748457057455421690,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5995465219e-06,0.0,0.0,0.0,0.0,0.0,0.0,107000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.99644796,0.0,0.0,0.0,0.0,0.0,0.0,1596.99644796,0.0,0.0,0.0,0.0,0.0,0.0,7.99733429311e-05
1748457057498414347,107,1748457057475404872,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99188138545e-07,0.0,0.0,0.0,0.0,0.0,0.0,108000000.0,0.0,0.0,0.0,0.0,0.0,0.0,399.168418047,0.0,0.0,0.0,0.0,0.0,0.0,399.168418047,0.0,0.0,0.0,0.0,0.0,0.0,1.99653798729e-05
1748457057530637015,108,1748457057515408061,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60024501383e-06,0.0,0.0,0.0,0.0,0.0,0.0,109000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.69942363,0.0,0.0,0.0,0.0,0.0,0.0,1597.69942363,0.0,0.0,0.0,0.0,0.0,0.0,8.00087560644e-05
1748457057560538058,109,1748457057555556097,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61188654602e-06,0.0,0.0,0.0,0.0,0.0,0.0,110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.27499866,0.0,0.0,0.0,0.0,0.0,0.0,1609.27499866,0.0,0.0,0.0,0.0,0.0,0.0,8.0589210266e-05
1748457057604942020,110,1748457057577440299,odom,0.0,0.0,0.0,0.0,0.0,-0.000872620869195,0.999999619266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78816218674e-07,0.0,0.0,0.0,0.0,0.0,0.0,111000000.0,0.0,0.0,0.0,0.0,0.0,0.0,478.689412397,0.0,0.0,0.0,0.0,0.0,0.0,478.689412397,0.0,0.0,0.0,0.0,0.0,0.0,2.39447176223e-05
